date,ue
2011.154,-0.208962
2011.1567,-0.200737
2011.1595,-0.205451
2011.1622,-0.201915
2011.165,-0.204354
2011.1677,-0.203719
2011.1704,-0.202898
2011.1732,-0.203032
2011.1759,-0.204442
2011.1786,-0.205961
2011.1814,-0.20391
2011.1841,-0.204801
2011.1869,-0.204737
2011.1896,-0.205825
2011.1923,-0.205386
2011.1951,-0.209449
2011.1978,-0.206504
2011.2005,-0.205914
2011.2033,-0.208781
2011.206,-0.206305
2011.2088,-0.204533
2011.2115,-0.206908
2011.2142,-0.204572
2011.217,-0.208493
2011.2197,-0.209064
2011.2225,-0.206859
2011.2252,-0.202867
2011.2279,-0.20673
2011.2307,-0.209689
2011.2334,-0.20493
2011.2361,-0.204605
2011.2389,-0.202028
2011.2416,-0.199829
2011.2444,-0.201506
2011.2471,-0.202318
2011.2498,-0.203646
2011.2526,-0.206139
2011.2553,-0.207686
2011.258,-0.201161
2011.2608,-0.210314
2011.2635,-0.20371
2011.2663,-0.206704
2011.269,-0.206195
2011.2717,-0.210785
2011.2745,-0.209256
2011.2772,-0.208196
2011.2799,-0.204957
2011.2827,-0.202267
2011.2854,-0.202079
2011.2882,-0.200088
2011.2909,-0.204896
2011.2936,-0.211012
2011.2964,-0.206208
2011.2991,-0.207334
2011.3018,-0.20877
2011.3046,-0.208193
2011.3073,-0.206414
2011.3101,-0.207593
2011.3128,-0.206289
2011.3155,-0.202589
2011.3183,-0.206561
2011.321,-0.207089
2011.3238,-0.205229
2011.3265,-0.204592
2011.3292,-0.20446
2011.332,-0.204737
2011.3347,-0.203361
2011.3374,-0.203305
2011.3402,-0.202776
2011.3429,-0.203278
2011.3457,-0.205088
2011.3484,-0.20844
2011.3511,-0.205978
2011.3539,-0.208751
2011.3566,-0.204398
2011.3593,-0.201414
2011.3621,-0.203715
2011.3648,-0.203253
2011.3676,-0.204671
2011.3703,-0.203874
2011.373,-0.204678
2011.3758,-0.205002
2011.3785,-0.204794
2011.3812,-0.201958
2011.384,-0.199457
2011.3867,-0.205889
2011.3895,-0.205457
2011.3922,-0.204513
2011.3949,-0.204673
2011.3977,-0.203249
2011.4004,-0.20608
2011.4031,-0.203845
2011.4059,-0.206865
2011.4086,-0.203975
2011.4114,-0.201976
2011.4141,-0.204145
2011.4168,-0.206434
2011.4196,-0.205248
2011.4223,-0.204338
2011.4251,-0.207037
2011.4278,-0.210024
2011.4305,-0.206142
2011.4333,-0.210474
2011.436,-0.21081
2011.4387,-0.209193
2011.4415,-0.210613
2011.4442,-0.208391
2011.447,-0.207225
2011.4497,-0.204872
2011.4524,-0.20801
2011.4552,-0.207997
2011.4579,-0.210432
2011.4606,-0.207904
2011.4634,-0.208875
2011.4661,-0.204886
2011.4689,-0.208362
2011.4716,-0.207464
2011.4743,-0.207896
2011.4771,-0.207448
2011.4798,-0.208552
2011.4825,-0.205555
2011.4853,-0.207794
2011.488,-0.207693
2011.4908,-0.21005
2011.4935,-0.20708
2011.4962,-0.209867
2011.499,-0.206878
2011.5017,-0.200811
2011.5044,-0.202313
2011.5072,-0.20582
2011.5099,-0.203551
2011.5127,-0.205651
2011.5154,-0.206594
2011.5181,-0.209069
2011.5209,-0.20337
2011.5236,-0.207552
2011.5264,-0.209618
2011.5291,-0.209583
2011.5318,-0.207353
2011.5346,-0.20827
2011.5373,-0.209274
2011.54,-0.207751
2011.5428,-0.20427
2011.5455,-0.20875
2011.5483,-0.208691
2011.551,-0.210977
2011.5537,-0.211963
2011.5565,-0.209188
2011.5592,-0.211198
2011.5619,-0.210126
2011.5647,-0.209294
2011.5674,-0.210162
2011.5702,-0.209872
2011.5729,-0.211818
2011.5756,-0.212214
2011.5784,-0.210847
2011.5811,-0.209926
2011.5838,-0.210413
2011.5866,-0.211753
2011.5893,-0.209967
2011.5921,-0.214398
2011.5948,-0.210967
2011.5975,-0.209386
2011.6003,-0.21025
2011.603,-0.212053
2011.6057,-0.212981
2011.6085,-0.215543
2011.6112,-0.218095
2011.614,-0.20774
2011.6167,-0.210841
2011.6194,-0.211396
2011.6222,-0.21132
2011.6249,-0.209841
2011.6277,-0.212163
2011.6304,-0.219037
2011.6441,-0.174789
2011.6468,-0.173792
2011.6496,-0.174653
2011.6523,-0.174886
2011.655,-0.17421
2011.6578,-0.172458
2011.6605,-0.174093
2011.6632,-0.173403
2011.666,-0.175934
2011.6687,-0.173709
2011.6715,-0.171749
2011.6742,-0.172341
2011.6769,-0.174948
2011.6797,-0.173653
2011.6824,-0.174913
2011.6851,-0.17286
2011.6879,-0.175504
2011.6906,-0.173526
2011.6934,-0.174034
2011.6961,-0.174621
2011.6988,-0.17262
2011.7016,-0.173436
2011.7043,-0.172692
2011.707,-0.174215
2011.7098,-0.173447
2011.7125,-0.173075
2011.7153,-0.17309
2011.718,-0.172489
2011.7207,-0.176553
2011.7235,-0.174181
2011.7262,-0.172822
2011.729,-0.174102
2011.7317,-0.175034
2011.7344,-0.175329
2011.7372,-0.17443
2011.7399,-0.174597
2011.7426,-0.175841
2011.7454,-0.17341
2011.7481,-0.174519
2011.7509,-0.173072
2011.7536,-0.173151
2011.7563,-0.175881
2011.7591,-0.176201
2011.7618,-0.174061
2011.7645,-0.175858
2011.7673,-0.176563
2011.77,-0.176915
2011.7728,-0.176347
2011.7755,-0.17587
2011.7782,-0.175801
2011.781,-0.176029
2011.7837,-0.176614
2011.7864,-0.175121
2011.7892,-0.176405
2011.7919,-0.175549
2011.7947,-0.175222
2011.7974,-0.176529
2011.8001,-0.178515
2011.8029,-0.177656
2011.8056,-0.175833
2011.8084,-0.173567
2011.8111,-0.176937
2011.8138,-0.174925
2011.8166,-0.177369
2011.8193,-0.176472
2011.822,-0.17576
2011.8248,-0.17641
2011.8275,-0.179082
2011.8303,-0.177321
2011.833,-0.177755
2011.8357,-0.177025
2011.8385,-0.178151
2011.8412,-0.178503
2011.8439,-0.17744
2011.8467,-0.177769
2011.8494,-0.178222
2011.8522,-0.177886
2011.8549,-0.177609
2011.8576,-0.176302
2011.8604,-0.182033
2011.8631,-0.179634
2011.8658,-0.178788
2011.8686,-0.179563
2011.8713,-0.180497
2011.8741,-0.179143
2011.8768,-0.178724
2011.8795,-0.176917
2011.8823,-0.177512
2011.885,-0.176573
2011.8877,-0.178467
2011.8905,-0.17609
2011.8932,-0.176812
2011.896,-0.178002
2011.8987,-0.180035
2011.9014,-0.176234
2011.9042,-0.175505
2011.9069,-0.177717
2011.9097,-0.178867
2011.9124,-0.18062
2011.9151,-0.177467
2011.9179,-0.178751
2011.9206,-0.175937
2011.9233,-0.177511
2011.9261,-0.17929
2011.9288,-0.177556
2011.9316,-0.178055
2011.9343,-0.178174
2011.937,-0.177957
2011.9398,-0.178108
2011.9425,-0.178892
2011.9452,-0.179219
2011.948,-0.178249
2011.9507,-0.1784
2011.9535,-0.178875
2011.9562,-0.174219
2011.9589,-0.175212
2011.9617,-0.178061
2011.9644,-0.179788
2011.9671,-0.177209
2011.9699,-0.179441
2011.9726,-0.176621
2011.9754,-0.17754
2011.9781,-0.180196
2011.9808,-0.180754
2011.9836,-0.179218
2011.9863,-0.179043
2011.989,-0.179309
2011.9918,-0.179361
2011.9973,-0.180512
2012.0,-0.179453
2012.0027,-0.17921
2012.0055,-0.180146
2012.0082,-0.180891
2012.0137,-0.181363
2012.0164,-0.182096
2012.0192,-0.182018
2012.0219,-0.180659
2012.0246,-0.181788
2012.0274,-0.179684
2012.0301,-0.178862
2012.0329,-0.181224
2012.0356,-0.181709
2012.0383,-0.182682
2012.0411,-0.182733
2012.0438,-0.182944
2012.0465,-0.18219
2012.0493,-0.181577
2012.052,-0.181337
2012.0548,-0.179931
2012.0575,-0.182364
2012.0602,-0.181347
2012.063,-0.182733
2012.0657,-0.185329
2012.0684,-0.182504
2012.0712,-0.182605
2012.0739,-0.183252
2012.0767,-0.181085
2012.0794,-0.183226
2012.0821,-0.18415
2012.0849,-0.181855
2012.0876,-0.184381
2012.0903,-0.181134
2012.0931,-0.182656
2012.0958,-0.179811
2012.0986,-0.184296
2012.1013,-0.182624
2012.104,-0.186424
2012.1068,-0.185906
2012.1095,-0.185802
2012.1123,-0.185748
2012.115,-0.187646
2012.1177,-0.185503
2012.1205,-0.186726
2012.1232,-0.18528
2012.1259,-0.179485
2012.1287,-0.186636
2012.1314,-0.186081
2012.1342,-0.188371
2012.1369,-0.187834
2012.1396,-0.187657
2012.1424,-0.18885
2012.1451,-0.187248
2012.1478,-0.187208
2012.1506,-0.188486
2012.1533,-0.18783
2012.1561,-0.188998
2012.1588,-0.188497
2012.1615,-0.185862
2012.1643,-0.187413
2012.167,-0.187782
2012.1697,-0.188129
2012.1725,-0.186899
2012.1752,-0.186535
2012.178,-0.19099
2012.1807,-0.188509
2012.1834,-0.187958
2012.1862,-0.185527
2012.1889,-0.189079
2012.1916,-0.186912
2012.1944,-0.189368
2012.1971,-0.18866
2012.1999,-0.187532
2012.2026,-0.183168
2012.2053,-0.18825
2012.2081,-0.185427
2012.2108,-0.186109
2012.2136,-0.186533
2012.2163,-0.186588
2012.219,-0.188695
2012.2218,-0.189436
2012.2245,-0.184133
2012.2272,-0.188595
2012.23,-0.190574
2012.2327,-0.188126
2012.2355,-0.189713
2012.2382,-0.189433
2012.2409,-0.188935
2012.2437,-0.188606
2012.2464,-0.190029
2012.2491,-0.190562
2012.2519,-0.189174
2012.2546,-0.186718
2012.2574,-0.18842
2012.2601,-0.188232
2012.2628,-0.190052
2012.2656,-0.191931
2012.2683,-0.188042
2012.271,-0.188734
2012.2738,-0.189095
2012.2765,-0.190938
2012.2793,-0.187833
2012.282,-0.189336
2012.2847,-0.189172
2012.2875,-0.188331
2012.2902,-0.190618
2012.293,-0.190175
2012.2957,-0.190386
2012.2984,-0.1874
2012.3012,-0.185665
2012.3039,-0.188966
2012.3066,-0.184984
2012.3094,-0.190343
2012.3121,-0.188622
2012.3149,-0.188071
2012.3176,-0.188305
2012.3203,-0.189666
2012.3231,-0.189628
2012.3258,-0.186859
2012.3285,-0.189276
2012.3313,-0.191847
2012.334,-0.189458
2012.3368,-0.188698
2012.3395,-0.188361
2012.3422,-0.188772
2012.345,-0.188128
2012.3477,-0.190012
2012.3504,-0.188867
2012.3532,-0.187293
2012.3559,-0.19002
2012.3587,-0.189053
2012.3614,-0.191706
2012.3641,-0.189785
2012.3669,-0.191211
2012.3696,-0.19066
2012.3723,-0.192936
2012.3751,-0.190244
2012.3778,-0.193252
2012.3806,-0.192307
2012.3833,-0.192463
2012.386,-0.191594
2012.3888,-0.1938
2012.3915,-0.192856
2012.3943,-0.193644
2012.397,-0.193692
2012.3997,-0.194472
2012.4025,-0.192447
2012.4052,-0.192304
2012.4079,-0.193389
2012.4107,-0.194704
2012.4134,-0.193061
2012.4162,-0.192939
2012.4189,-0.191353
2012.4216,-0.192326
2012.4244,-0.192747
2012.4271,-0.192973
2012.4298,-0.193033
2012.4326,-0.192548
2012.4353,-0.190763
2012.4381,-0.192559
2012.4408,-0.19233
2012.4435,-0.191684
2012.4463,-0.19374
2012.449,-0.191424
2012.4517,-0.192109
2012.4545,-0.193106
2012.4572,-0.193264
2012.46,-0.193803
2012.4627,-0.193686
2012.4654,-0.193187
2012.4682,-0.19366
2012.4709,-0.194454
2012.4736,-0.193904
2012.4764,-0.193161
2012.4791,-0.193909
2012.4819,-0.193759
2012.4846,-0.192802
2012.4873,-0.191973
2012.4901,-0.194418
2012.4928,-0.192086
2012.4956,-0.194896
2012.4983,-0.192915
2012.501,-0.194742
2012.5038,-0.19356
2012.5065,-0.195387
2012.5092,-0.194951
2012.512,-0.198423
2012.5147,-0.192954
2012.5175,-0.19504
2012.5202,-0.194544
2012.5229,-0.194001
2012.5257,-0.195503
2012.5284,-0.198357
2012.5311,-0.196367
2012.5339,-0.194102
2012.5366,-0.193976
2012.5394,-0.195509
2012.5421,-0.196776
2012.5448,-0.19704
2012.5476,-0.197056
2012.5503,-0.1982
2012.553,-0.196113
2012.5558,-0.197595
2012.5585,-0.196928
2012.5613,-0.194608
2012.564,-0.197455
2012.5667,-0.19774
2012.5695,-0.197716
2012.5722,-0.196783
2012.5749,-0.197037
2012.5777,-0.198321
2012.5804,-0.196893
2012.5832,-0.199663
2012.5859,-0.197321
2012.5886,-0.199826
2012.5914,-0.198577
2012.5941,-0.198724
2012.5969,-0.198695
2012.5996,-0.198043
2012.6023,-0.196894
2012.6051,-0.197971
2012.6078,-0.199315
2012.6105,-0.198984
2012.6133,-0.199927
2012.616,-0.196804
2012.6188,-0.196451
2012.6215,-0.197584
2012.6242,-0.200731
2012.627,-0.196678
2012.6297,-0.198289
2012.6324,-0.198144
2012.6352,-0.197592
2012.6379,-0.1967
2012.6407,-0.197531
2012.6434,-0.197633
2012.6461,-0.197506
2012.6489,-0.196488
2012.6516,-0.198223
2012.6543,-0.196449
2012.6571,-0.198349
2012.6598,-0.199324
2012.6626,-0.200046
2012.6653,-0.200258
2012.668,-0.197801
2012.6708,-0.199424
2012.6735,-0.200452
2012.6762,-0.199194
2012.679,-0.202158
2012.6817,-0.198438
2012.6845,-0.199377
2012.6872,-0.199808
2012.6899,-0.199738
2012.6927,-0.198155
2012.6954,-0.199696
2012.6982,-0.198094
2012.7009,-0.198069
2012.7036,-0.199293
2012.7064,-0.198994
2012.7091,-0.200995
2012.7118,-0.200808
2012.7146,-0.203676
2012.7173,-0.203118
2012.7201,-0.201478
2012.7228,-0.201569
2012.7255,-0.201033
2012.7283,-0.201147
2012.731,-0.202582
2012.7337,-0.199876
2012.7365,-0.200549
2012.7392,-0.201925
2012.742,-0.200645
2012.7447,-0.199182
2012.7474,-0.202636
2012.7502,-0.200205
2012.7529,-0.201188
2012.7556,-0.201693
2012.7584,-0.200435
2012.7611,-0.199137
2012.7639,-0.199513
2012.7666,-0.198619
2012.7693,-0.200339
2012.7721,-0.198777
2012.7748,-0.200895
2012.7775,-0.201362
2012.7803,-0.20024
2012.783,-0.200044
2012.7858,-0.203498
2012.7885,-0.203546
2012.7912,-0.202599
2012.794,-0.203317
2012.7967,-0.201722
2012.7995,-0.203523
2012.8022,-0.202038
2012.8049,-0.20285
2012.8077,-0.201962
2012.8104,-0.201983
2012.8131,-0.199725
2012.8159,-0.202472
2012.8186,-0.20259
2012.8214,-0.205064
2012.8241,-0.2036
2012.8268,-0.205422
2012.8296,-0.203199
2012.8323,-0.204348
2012.835,-0.202946
2012.8378,-0.203351
2012.8405,-0.202826
2012.8433,-0.202504
2012.846,-0.201847
2012.8487,-0.201375
2012.8515,-0.204234
2012.8542,-0.201428
2012.8569,-0.201609
2012.8597,-0.202854
2012.8624,-0.203487
2012.8652,-0.203095
2012.8679,-0.20167
2012.8706,-0.203077
2012.8734,-0.203514
2012.8761,-0.202376
2012.8789,-0.20347
2012.8816,-0.202146
2012.8843,-0.202855
2012.8871,-0.204326
2012.8898,-0.204153
2012.8925,-0.202976
2012.8953,-0.201156
2012.898,-0.201253
2012.9008,-0.204023
2012.9035,-0.203234
2012.9062,-0.202821
2012.909,-0.201993
2012.9117,-0.202322
2012.9144,-0.201842
2012.9172,-0.20341
2012.9199,-0.203486
2012.9227,-0.202458
2012.9254,-0.201595
2012.9281,-0.202412
2012.9309,-0.203929
2012.9336,-0.204626
2012.9363,-0.204498
2012.9391,-0.204373
2012.9418,-0.205394
2012.9446,-0.206753
2012.9473,-0.202808
2012.95,-0.204626
2012.9528,-0.202553
2012.9555,-0.203145
2012.9582,-0.206248
2012.961,-0.205282
2012.9637,-0.204585
2012.9665,-0.206733
2012.9692,-0.204282
2012.9719,-0.205557
2012.9747,-0.204225
2012.9774,-0.205783
2012.9802,-0.204517
2012.9829,-0.205211
2012.9856,-0.20296
2012.9884,-0.205417
2012.9911,-0.203426
2012.9938,-0.204928
2012.9966,-0.206354
2012.9993,-0.204509
2013.0021,-0.206483
2013.0048,-0.207224
2013.0075,-0.205842
2013.0103,-0.205019
2013.013,-0.205631
2013.0157,-0.207148
2013.0185,-0.203684
2013.0212,-0.20398
2013.024,-0.20494
2013.0267,-0.206082
2013.0294,-0.206412
2013.0322,-0.20553
2013.0349,-0.207502
2013.0376,-0.207083
2013.0404,-0.207656
2013.0431,-0.208194
2013.0459,-0.207027
2013.0486,-0.206457
2013.0513,-0.205078
2013.0541,-0.206215
2013.0568,-0.206345
2013.0595,-0.205514
2013.0623,-0.205593
2013.065,-0.207671
2013.0678,-0.206871
2013.0705,-0.207498
2013.0732,-0.207975
2013.076,-0.209119
2013.0787,-0.208174
2013.0815,-0.20929
2013.0842,-0.208032
2013.0869,-0.20895
2013.0897,-0.208185
2013.0924,-0.208864
2013.0951,-0.209889
2013.0979,-0.207913
2013.1006,-0.208261
2013.1034,-0.20719
2013.1061,-0.20781
2013.1088,-0.21081
2013.1116,-0.20877
2013.1143,-0.211355
2013.117,-0.208739
2013.1198,-0.208813
2013.1225,-0.209847
2013.1253,-0.208094
2013.128,-0.209691
2013.1307,-0.20925
2013.1335,-0.206967
2013.1362,-0.208802
2013.1389,-0.212303
2013.1417,-0.209625
2013.1444,-0.209075
2013.1472,-0.210811
2013.1499,-0.209075
2013.1526,-0.209393
2013.1554,-0.209158
2013.1581,-0.210162
2013.1608,-0.211394
2013.1636,-0.21164
2013.1663,-0.211061
2013.1691,-0.213243
2013.1718,-0.210619
2013.1745,-0.211292
2013.1773,-0.210573
2013.18,-0.211512
2013.1828,-0.210597
2013.1855,-0.211285
2013.1882,-0.212459
2013.191,-0.211633
2013.1937,-0.212516
2013.1964,-0.211974
2013.1992,-0.213129
2013.2019,-0.21383
2013.2047,-0.214045
2013.2074,-0.212868
2013.2101,-0.21162
2013.2129,-0.212738
2013.2156,-0.211943
2013.2183,-0.214493
2013.2211,-0.21204
2013.2238,-0.212203
2013.2266,-0.213143
2013.2293,-0.211199
2013.232,-0.211958
2013.2348,-0.212652
2013.2375,-0.212209
2013.2402,-0.212025
2013.243,-0.212843
2013.2457,-0.21607
2013.2485,-0.214647
2013.2512,-0.213347
2013.2539,-0.213848
2013.2567,-0.214584
2013.2594,-0.215164
2013.2621,-0.215687
2013.2649,-0.214369
2013.2676,-0.213992
2013.2704,-0.215786
2013.2731,-0.213983
2013.2758,-0.215621
2013.2786,-0.215665
2013.2813,-0.214288
2013.2841,-0.214094
2013.2868,-0.214446
2013.2895,-0.213381
2013.2923,-0.2159
2013.295,-0.21561
2013.2977,-0.212969
2013.3005,-0.21486
2013.3032,-0.213948
2013.306,-0.214591
2013.3087,-0.216416
2013.3114,-0.215004
2013.3142,-0.217295
2013.3169,-0.215825
2013.3196,-0.21699
2013.3224,-0.218669
2013.3251,-0.216674
2013.3279,-0.216688
2013.3306,-0.217321
2013.3333,-0.216312
2013.3361,-0.2163
2013.3388,-0.215235
2013.3415,-0.216074
2013.3443,-0.216993
2013.347,-0.215948
2013.3498,-0.216624
2013.3525,-0.217428
2013.3552,-0.219699
2013.358,-0.216371
2013.3607,-0.216875
2013.3634,-0.217563
2013.3662,-0.214706
2013.3689,-0.218213
2013.3717,-0.216312
2013.3744,-0.217237
2013.3771,-0.217163
2013.3799,-0.21917
2013.3826,-0.218568
2013.3854,-0.217725
2013.3881,-0.218753
2013.3908,-0.216576
2013.3936,-0.217408
2013.3963,-0.218393
2013.399,-0.219026
2013.4018,-0.219239
2013.4045,-0.221922
2013.4073,-0.219453
2013.41,-0.21794
2013.4127,-0.218087
2013.4155,-0.218886
2013.4182,-0.218479
2013.4209,-0.218397
2013.4237,-0.216043
2013.4264,-0.218205
2013.4292,-0.219368
2013.4319,-0.219213
2013.4346,-0.219622
2013.4374,-0.219017
2013.4401,-0.2197
2013.4428,-0.21778
2013.4456,-0.219113
2013.4483,-0.21751
2013.4511,-0.219297
2013.4538,-0.218625
2013.4565,-0.215721
2013.4593,-0.217912
2013.462,-0.218329
2013.4648,-0.219444
2013.4675,-0.218998
2013.4702,-0.217792
2013.473,-0.219144
2013.4757,-0.220996
2013.4784,-0.219423
2013.4812,-0.220359
2013.4839,-0.220614
2013.4867,-0.219929
2013.4894,-0.221978
2013.4921,-0.221909
2013.4949,-0.222656
2013.4976,-0.222024
2013.5003,-0.222036
2013.5031,-0.221265
2013.5058,-0.220673
2013.5086,-0.222521
2013.5113,-0.222193
2013.514,-0.222198
2013.5168,-0.222561
2013.5195,-0.222253
2013.5222,-0.221582
2013.525,-0.221424
2013.5277,-0.221568
2013.5305,-0.222966
2013.5332,-0.223556
2013.5359,-0.223667
2013.5387,-0.223062
2013.5414,-0.22236
2013.5441,-0.221547
2013.5469,-0.220627
2013.5496,-0.221981
2013.5524,-0.222351
2013.5551,-0.222909
2013.5578,-0.224449
2013.5606,-0.22447
2013.5633,-0.224128
2013.5661,-0.225545
2013.5688,-0.22239
2013.5715,-0.22293
2013.5743,-0.22465
2013.577,-0.222446
2013.5797,-0.222432
2013.5825,-0.221452
2013.5852,-0.222906
2013.588,-0.223494
2013.5907,-0.221405
2013.5934,-0.222417
2013.5962,-0.223101
2013.5989,-0.223377
2013.6016,-0.223372
2013.6044,-0.222942
2013.6071,-0.221826
2013.6099,-0.222156
2013.6126,-0.223387
2013.6153,-0.22434
2013.6181,-0.223355
2013.6208,-0.222361
2013.6235,-0.224404
2013.6263,-0.223752
2013.629,-0.22477
2013.6318,-0.222985
2013.6345,-0.227168
2013.6372,-0.223993
2013.64,-0.224271
2013.6427,-0.222321
2013.6454,-0.22463
2013.6482,-0.223253
2013.6509,-0.225204
2013.6537,-0.226335
2013.6564,-0.223361
2013.6591,-0.225012
2013.6619,-0.225957
2013.6646,-0.223262
2013.6674,-0.222461
2013.6701,-0.223777
2013.6728,-0.224228
2013.6756,-0.224061
2013.6783,-0.226147
2013.681,-0.224328
2013.6838,-0.227307
2013.6865,-0.225939
2013.6893,-0.228492
2013.692,-0.226861
2013.6947,-0.226427
2013.6975,-0.225379
2013.7002,-0.22657
2013.7029,-0.224564
2013.7057,-0.225716
2013.7084,-0.227096
2013.7112,-0.223791
2013.7139,-0.223176
2013.7166,-0.225243
2013.7194,-0.226947
2013.7221,-0.225705
2013.7248,-0.226727
2013.7276,-0.225131
2013.7303,-0.224451
2013.7331,-0.225969
2013.7358,-0.227638
2013.7385,-0.227837
2013.7413,-0.226629
2013.744,-0.227212
2013.7467,-0.227097
2013.7495,-0.229392
2013.7522,-0.228074
2013.755,-0.227919
2013.7577,-0.229847
2013.7604,-0.227382
2013.7632,-0.22601
2013.7659,-0.228068
2013.7687,-0.227695
2013.7714,-0.22931
2013.7741,-0.227928
2013.7769,-0.228867
2013.7796,-0.227039
2013.7823,-0.228233
2013.7851,-0.225647
2013.7878,-0.226681
2013.7906,-0.228433
2013.7933,-0.229455
2013.796,-0.227863
2013.7988,-0.228242
2013.8015,-0.229802
2013.8042,-0.228409
2013.807,-0.228502
2013.8097,-0.22914
2013.8125,-0.228783
2013.8152,-0.227985
2013.8179,-0.226745
2013.8207,-0.227165
2013.8234,-0.228072
2013.8261,-0.228671
2013.8289,-0.227837
2013.8316,-0.227335
2013.8344,-0.22694
2013.8371,-0.228389
2013.8398,-0.22916
2013.8426,-0.229356
2013.8453,-0.229134
2013.848,-0.228511
2013.8535,-0.227343
2013.8563,-0.227949
2013.859,-0.225898
2013.8617,-0.2263
2013.8645,-0.224856
2013.8672,-0.22676
2013.87,-0.225228
2013.8727,-0.22608
2013.8754,-0.225282
2013.8782,-0.227717
2013.8809,-0.227183
2013.8836,-0.227524
2013.8864,-0.226447
2013.8891,-0.22613
2013.8919,-0.227735
2013.8946,-0.22787
2013.8973,-0.226244
2013.9001,-0.225444
2013.9028,-0.225762
2013.9055,-0.225775
2013.9083,-0.228291
2013.911,-0.227066
2013.9138,-0.226825
2013.9165,-0.228706
2013.9192,-0.228764
2013.922,-0.228514
2013.9247,-0.229859
2013.9274,-0.230583
2013.9302,-0.228547
2013.9329,-0.226937
2013.9357,-0.229144
2013.9384,-0.229849
2013.9411,-0.228237
2013.9439,-0.225811
2013.9466,-0.229948
2013.9493,-0.227547
2013.9521,-0.228587
2013.9548,-0.228892
2013.9576,-0.227811
2013.9603,-0.22829
2013.963,-0.228743
2013.9658,-0.231079
2013.9685,-0.228013
2013.9713,-0.231152
2013.974,-0.228848
2013.9767,-0.228763
2013.9795,-0.231506
2013.9822,-0.230045
2013.9849,-0.229128
2013.9877,-0.227973
2013.9904,-0.228124
2013.9932,-0.229189
2013.9959,-0.227047
2013.9986,-0.228693
2014.0014,-0.228329
2014.0041,-0.229167
2014.0068,-0.231524
2014.0096,-0.234014
2014.0123,-0.231119
2014.0151,-0.229786
2014.0178,-0.229125
2014.0205,-0.231182
2014.0233,-0.23245
2014.026,-0.231301
2014.0287,-0.231908
2014.0315,-0.233113
2014.0342,-0.231976
2014.037,-0.230264
2014.0397,-0.231063
2014.0424,-0.231842
2014.0452,-0.232507
2014.0479,-0.231895
2014.0507,-0.23352
2014.0534,-0.232525
2014.0561,-0.233302
2014.0589,-0.233247
2014.0616,-0.233716
2014.0643,-0.234349
2014.0671,-0.23444
2014.0698,-0.23521
2014.0726,-0.234241
2014.0753,-0.233072
2014.078,-0.234691
2014.0808,-0.234345
2014.0835,-0.232782
2014.0862,-0.233744
2014.089,-0.235543
2014.0917,-0.234694
2014.0945,-0.236541
2014.0972,-0.238125
2014.1136,-0.232025
2014.1164,-0.231642
2014.1246,-0.232741
2014.1273,-0.235049
2014.13,-0.234511
2014.1328,-0.237607
2014.1383,-0.23511
2014.141,-0.234957
2014.1437,-0.234759
2014.1465,-0.234329
2014.1492,-0.237296
2014.152,-0.23393
2014.1547,-0.234531
2014.1574,-0.238411
2014.1602,-0.234357
2014.1629,-0.235469
2014.1656,-0.237156
2014.1684,-0.236687
2014.1711,-0.238734
2014.1739,-0.237996
2014.1766,-0.238769
2014.1793,-0.237176
2014.1821,-0.236613
2014.1848,-0.236072
2014.1875,-0.236983
2014.1903,-0.237215
2014.204,-0.236427
2014.2067,-0.236305
2014.2094,-0.237877
2014.2149,-0.238046
2014.2204,-0.238245
2014.2231,-0.237538
2014.2259,-0.238247
2014.2286,-0.238509
2014.2313,-0.23792
2014.2341,-0.237781
2014.2368,-0.238435
2014.2396,-0.235981
2014.2423,-0.23863
2014.245,-0.238706
2014.2478,-0.237702
2014.2505,-0.239102
2014.2533,-0.238841
2014.256,-0.237967
2014.2587,-0.236401
2014.2615,-0.238402
2014.2642,-0.237349
2014.2669,-0.239869
2014.2724,-0.239108
2014.2752,-0.237293
2014.2779,-0.237903
2014.2916,-0.240339
2014.2943,-0.241133
2014.2971,-0.242822
2014.2998,-0.242415
2014.3025,-0.241613
2014.3053,-0.241047
2014.308,-0.242336
2014.3107,-0.242054
2014.3135,-0.240832
2014.3162,-0.241535
2014.319,-0.243231
2014.3217,-0.242214
2014.3244,-0.242693
2014.3272,-0.241752
2014.3299,-0.24111
2014.3326,-0.240696
2014.3354,-0.240295
2014.3381,-0.241537
2014.3409,-0.240793
2014.3436,-0.240705
2014.3463,-0.240389
2014.3491,-0.240788
2014.3518,-0.24126
2014.3546,-0.243202
2014.3573,-0.242887
2014.36,-0.241389
2014.3628,-0.242011
2014.3655,-0.242548
2014.3682,-0.241724
2014.371,-0.241518
2014.3737,-0.243534
2014.3765,-0.2449
2014.3792,-0.241355
2014.3819,-0.242981
2014.3847,-0.241176
2014.3874,-0.243264
2014.3901,-0.245151
2014.3929,-0.243847
2014.3956,-0.245961
2014.3984,-0.242968
2014.4011,-0.242419
2014.4038,-0.243622
2014.4066,-0.241787
2014.4093,-0.243238
2014.412,-0.241982
2014.4148,-0.243614
2014.4175,-0.242603
2014.4203,-0.24467
2014.423,-0.244161
2014.4257,-0.243908
2014.4285,-0.244932
2014.4312,-0.244272
2014.4339,-0.244425
2014.4367,-0.244193
2014.4394,-0.244803
2014.4422,-0.245829
